Tag:,Freq:
"<td style=""vertical-align:bottom;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",16
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",7
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",4
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;background-color:#cceeff;padding-right:2px;padding-top:2px;padding-bottom:2px;"">",4
"<a name=""s2B812082A4535A8CAACBAC76B5A129C1"">",1
"<a name=""sF3677DA1876152F6BC5528E463ECF141"">",1
"<td style=""width:12%;"">",22
"<td colspan=""8"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",1
"<td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-top:1px solid #000000;"">",2
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;border-top:1px solid #000000;"">",2
"<div style=""line-height:120%;padding-top:6px;text-align:left;text-indent:29px;font-size:10pt;"">",16
"<div style=""line-height:120%;padding-top:18px;text-align:left;text-indent:18px;font-size:10pt;"">",5
"<div style=""line-height:120%;padding-top:6px;padding-left:36px;text-indent:30px;font-size:10pt;"">",3
"<div style=""line-height:120%;padding-top:6px;padding-left:66px;font-size:10pt;"">",6
"<td style=""width:53%;"">",3
"<td style=""vertical-align:top;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-top:1px solid #000000;"">",2
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-top:1px solid #000000;"">",5
"<table cellpadding=""0"" cellspacing=""0"" style=""font-family:Times New Roman;font-size:10pt;margin-left:auto;margin-right:auto;width:99.609375%;border-collapse:collapse;text-align:left;"">",4
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",3
"<a name=""s7CCFD9C93C3E57D5BD8768AAE1C5F65C"">",1
"<td colspan=""16"">",3
"<td colspan=""15"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",4
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",3
"<td colspan=""12"" style=""vertical-align:top;background-color:#cceeff;padding-left:52px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",1
"<td style=""width:75%;"">",1
"<td style=""width:71%;"">",1
"<a name=""s37A17B1B78C15E7E98399AD614F935A5"">",1
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;border-top:1px solid #000000;"">",1
"<td style=""vertical-align:top;padding-left:84px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",2
"<font style=""font-family:Times New Roman;font-size:10pt;color:#000000;"">",16
"<a name=""s62181F024A8D509499EA3E645618E621"">",1
"<div style=""line-height:120%;padding-top:6px;text-indent:18px;font-size:10pt;"">",2
"<div style=""line-height:120%;padding-top:12px;text-align:left;text-indent:29px;font-size:10pt;"">",2
"<div style=""overflow:hidden;height:17px;font-size:10pt;"">",18
"<div style=""line-height:120%;padding-top:12px;text-align:left;text-indent:30px;font-size:10pt;"">",2
"<td style=""width:34%;"">",2
"<td colspan=""26"">",1
"<td colspan=""23"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",1
"<td colspan=""11"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;border-top:1px solid #000000;"">",1
"<td style=""width:82%;"">",2
"<td style=""width:16%;"">",3
"<td colspan=""4"" style=""vertical-align:top;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",2
"<a name=""sAFE92EC2F62557ABAC1729895D4155E5"">",1
"<td style=""width:79%;"">",1
"<div style=""line-height:120%;font-size:6pt;"">",3
"<a name=""s738933C8024057ECAE3D58B593E1A0A6"">",1
"<td style=""width:81%;"">",2
"<a name=""sCC063CCA2E0A52488E82B560CCC34474"">",1
"<td colspan=""28"">",1
"<td style=""width:43%;"">",1
"<div style=""line-height:120%;padding-top:8px;text-align:left;text-indent:32px;font-size:10pt;"">",2
"<div style=""line-height:120%;padding-top:6px;text-align:left;text-indent:48px;font-size:10pt;"">",2
"<a name=""s9D7B21F3FFE950E6A86152157A791FC0"">",1
"<td style=""width:56%;"">",6
"<td style=""vertical-align:bottom;background-color:#cceeff;padding-left:52px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",3
"<td style=""vertical-align:bottom;padding-left:52px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",2
"<td style=""vertical-align:top;padding-left:76px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",1
"<td style=""width:67%;"">",1
"<td style=""width:15%;"">",1
"<td colspan=""2"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-top:2px;padding-bottom:2px;"">",1
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;border-top:1px solid #000000;"">",2
"<td style=""width:9%;"">",4
"<td colspan=""14"" style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",1
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;background-color:#cceeff;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",6
"<a name=""s537F161A91365B12873ACB51318A8DC3"">",1
"<td style=""vertical-align:top;background-color:;padding-left:28px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",1
"<td colspan=""2"" style=""vertical-align:bottom;background-color:;padding-left:2px;padding-top:2px;padding-bottom:2px;"">",2
"<td style=""vertical-align:bottom;background-color:;"">",2
"<td style=""vertical-align:bottom;background-color:;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;"">",1
"<td style=""vertical-align:bottom;border-bottom:3px double #000000;padding-right:2px;padding-top:2px;padding-bottom:2px;"">",1
"<td style=""width:65%;"">",1
"<font style=""font-family:inherit;font-size:10pt;background-color:#cceeff;"">",3
"<a name=""s195A0A4143FF5902A7132FE7BBF8B198"">",1
"<div style=""line-height:120%;padding-top:18px;text-align:left;text-indent:17px;font-size:10pt;"">",2
"<div style=""line-height:120%;padding-left:4px;padding-top:12px;text-align:left;text-indent:30px;font-size:10pt;"">",6
"<div style=""line-height:120%;padding-left:4px;padding-top:12px;text-align:left;padding-left:0px;text-indent:0px;font-size:10pt;"">",3
"<div style=""line-height:120%;padding-left:4px;text-align:left;font-size:10pt;"">",3
"<a name=""s3E45341C7F5758349DF623FE2BAB834C"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""font-family:Times New Roman;font-size:10pt;width:99.8046875%;border-collapse:collapse;text-align:left;"">",6
"<td colspan=""17"">",2
"<td style=""width:40%;"">",2
"<a name=""sD7C792EE0E8D55C3B3CE18C55AA0F814"">",1
"<a name=""s5E4154216DFD594D945B7A6BC43505C9"">",1
"<div style=""line-height:120%;padding-top:6px;text-align:left;padding-left:16px;font-size:10pt;"">",1
"<div style=""line-height:120%;padding-top:18px;text-align:left;padding-left:16px;font-size:10pt;"">",3
"<div style=""line-height:120%;padding-top:12px;text-align:left;font-size:10pt;"">",6
"<a name=""sBDB5F46E549259678105DEFD66A60D30"">",1
"<td style=""width:74px;"">",8
"<div style=""line-height:120%;font-size:10pt;padding-left:1px;"">",8
"<a name=""s1D0F37014563577491DA30C8EF9E4CE4"">",1
"<div style=""line-height:120%;padding-top:24px;text-align:center;font-size:10pt;"">",1
"<a name=""s8AF121E9E5EB5E76A5211D2DDE8C23C6"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""padding-top:12px;font-family:Times New Roman; font-size:10pt;"">",2
"<a name=""s8BAD55D80F8A5F2A84DB287ABD01B1E4"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""padding-top:18px;font-family:Times New Roman; font-size:10pt;"">",4
"<a name=""sBF42D44D39B95FAEB03E7927005E4477"">",1
"<a name=""s52A8D2D8ECC654C58B2E736DC0C72964"">",1
"<a name=""s4B58BA831C6457F5BB813330E2CF991D"">",1
"<a name=""sAD04319DE39152119733F690676EBDDE"">",1
"<div style=""line-height:120%;font-size:14pt;"">",1
"<font style=""font-family:inherit;font-size:14pt;"">",1
"<a name=""sF994DEEFE73D5197B11554E409B8620F"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""padding-top:12px;-sec-extract:summary;font-family:Times New Roman; font-size:10pt;"">",1
"<div style=""line-height:120%;padding-top:6px;text-align:left;padding-left:32px;font-size:10pt;"">",2
"<div style=""line-height:120%;padding-top:6px;text-align:left;padding-left:64px;font-size:10pt;"">",3
"<div style=""line-height:120%;padding-top:6px;text-align:left;padding-left:64px;text-indent:32px;font-size:10pt;"">",9
"<div style=""line-height:120%;padding-top:6px;text-align:left;padding-left:96px;font-size:10pt;"">",1
"<td style=""width:91%;"">",2
"<div style=""overflow:hidden;height:8px;font-size:10pt;"">",72
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000089102000001049/0000891020-00-001049.txt"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000101872416000206/amzn-20160225xex32.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312512485763/d445039dex401.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312514434903/d831692dex41.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312517264654/d274242dex42.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312517264654/d274242dex410.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312517374998/d466336dex46.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312513174667/d492540dex101.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000119312513174667/d492540dex102.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/0000891020-97-000603.txt"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000095014903000355/v87419orexv10w12.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000095014903000355/v87419orexv10w13.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000103221002000059/dex1016.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex107.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000101872416000286/amzn-20160630xex101.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""http://www.sec.gov/Archives/edgar/data/1018724/000101872417000051/amzn-20170331xex101.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex211.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex231.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex311.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex312.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex321.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<a href=""amzn-20181231xex322.htm"" style=""text-decoration:underline;color:#0000FF;-sec-extract:exhibit;"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""padding-bottom:6px;font-family:Times New Roman; font-size:10pt;"">",1
"<div style=""line-height:120%;padding-bottom:6px;text-align:left;font-size:10pt;"">",1
"<a name=""s3E4C8013ABC95E46A37AC9AF28873055"">",1
"<a name=""sCFAC74801AA7553C96DC35A7C24C00F5"">",1
"<div style=""line-height:120%;padding-top:12px;text-align:left;text-indent:32px;font-size:10pt;"">",11
"<div style=""line-height:120%;font-size:10.5pt;"">",1
"<td style=""width:57%;"">",2
"<td style=""width:4%;"">",1
"<td style=""width:39%;"">",1
"<div style=""text-align:left;font-size:10.5pt;"">",1
"<font style=""font-family:inherit;font-size:10.5pt;"">",1
"<div style=""line-height:120%;text-indent:30px;font-size:10pt;"">",1
"<table cellpadding=""0"" cellspacing=""0"" style=""font-family:Times New Roman;font-size:10pt;width:95.3125%;border-collapse:collapse;text-align:left;"">",1
"<td style=""width:41%;"">",1
"<td style=""width:2%;"">",1
"<font style=""font-family:inherit;font-size:7pt;font-weight:bold;text-decoration:underline;"">",2
"<div style=""overflow:hidden;height:12px;font-size:10pt;"">",30
"<div style=""padding-bottom:1px;text-align:center;font-size:10pt;"">",9
"<div style=""overflow:hidden;height:10px;font-size:10pt;"">",3
"<a name=""s5a7abe2f7788427eb88018c7a0828f7e"">",1
"<div style=""line-height:120%;text-align:right;font-size:10pt;"">",7
"<td style=""vertical-align:bottom;border-bottom:1px solid #000000;padding-left:2px;padding-top:2px;padding-bottom:2px;padding-right:2px;border-left:1px solid #000000;border-right:1px solid #000000;border-top:1px solid #000000;"">",1
"<div style=""line-height:232%;text-align:center;font-size:10pt;"">",6
"<div style=""line-height:120%;padding-bottom:16px;text-align:left;font-size:10pt;"">",7
"<div style=""line-height:120%;padding-bottom:16px;text-align:justify;text-indent:48px;font-size:10pt;"">",3
"<font style=""font-family:inherit;font-size:10pt;text-decoration:underline;"">",11
"<div style=""line-height:120%;padding-left:0px;text-align:justify;text-indent:48px;"">",20
"<font style=""text-align:justify;font-family:inherit;font-size:10pt;font-weight:bold;padding-right:48px;"">",39
"<div style=""line-height:120%;text-align:justify;font-size:10pt;"">",42
"<td style=""width:96px;"">",2
"<div style=""line-height:120%;font-size:10pt;padding-left:48px;"">",2
"<div style=""line-height:120%;text-align:justify;padding-left:96px;font-size:10pt;"">",1
"<div style=""line-height:120%;text-align:justify;padding-left:96px;text-indent:48px;font-size:10pt;"">",1
"<div style=""line-height:120%;padding-bottom:16px;text-align:justify;padding-left:48px;text-indent:48px;font-size:10pt;"">",3
"<div style=""line-height:120%;text-align:justify;text-indent:48px;font-size:10pt;"">",2
"<div style=""line-height:120%;padding-left:0px;text-align:justify;text-indent:96px;"">",20
"<font style=""text-align:justify;font-family:inherit;font-size:10pt;padding-right:48px;"">",1
"<font style=""font-family:inherit;font-size:10pt;font-style:italic;text-decoration:underline;"">",2
"<div style=""line-height:120%;padding-left:0px;text-align:justify;"">",3
"<div style=""line-height:120%;padding-left:0px;text-align:justify;text-indent:102px;"">",1
"<font style=""text-align:justify;font-family:inherit;font-size:10pt;padding-right:42px;"">",1
"<div style=""line-height:120%;text-align:justify;text-indent:144px;font-size:10pt;"">",3
"<div style=""line-height:120%;text-align:justify;padding-left:144px;font-size:10pt;"">",1
"<font style=""font-family:inherit;font-size:10pt;font-style:italic;font-weight:bold;text-decoration:underline;"">",1
"<div style=""line-height:120%;padding-bottom:16px;text-align:justify;text-indent:96px;font-size:10pt;"">",1
"<div style=""line-height:120%;padding-left:0px;padding-top:16px;text-align:justify;text-indent:48px;"">",1
"<font style=""padding-top:16px;text-align:justify;font-family:inherit;font-size:10pt;font-weight:bold;padding-right:48px;"">",1
"<div style=""line-height:120%;padding-bottom:16px;text-align:center;font-size:10pt;"">",1
